label,text
RECEIPT,"SANYO STATIONERY SHOP
NO. 31G&33G, JALAN SETIA INDAH X ,U13/X
40170 SETIA ALAM

Mobile /Whatsapps : +6012-918 7937

Tel: +603-3362 4137

GST ID No: 001531760640

on : TAX INVOICE
med By :

SANYU SUPPLY SDN BHD (1135772-K)

CASH SALES COUNTER
“1. 2022-0124 DEFLECT-0120x55MML

SHAPE TAG HOLDER
(LANDSCAPE) (DDKRL-120X55)

5 X 2.2000 = 11.00 SR
2. 2020-0231 7"" POP MOBILE STAND (M-
1755)
5 X 4.5000 < 22.50 SR
Total SalesInclusive GST @6% ~— R360
Discount 0.00
Total 33.50
Round Adj 0.00
Final Total ——=SSSC«#3 3.50
CASH 50.00
CHANGE 16.50
GST Summary Amount(RM) Tax(RM)
SR @ 6% 31.60 1.90

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAG!

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR I.T PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook: Sanyu.Stationery"
RECEIPT,"GARDENIA BAKERIES/KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam,?*Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST LD: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7806F716

VEO514 Date: 06/08/2017

MAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,

JALAN SS 15/48,

47500 SUBANG JAYA, SELANGOR

VEOS: Ridzuan(11900)

fae) DD: 06/08/2017 _ 10:49
Description U.P Iss Exc D Sale AmtCRM)

0.C. WHITE 2.13, 12 6 6 22 25.56
WHOLEMEAL 2.78 5S @ @ $ 13.90
0.C JUMBO 2.97 5 @ @ 2 14.85

Total O% supplies: 54.31

TWIG-CHOC 1.33 10 @ @ 10 13.30

Total 6% supplies (excl. GST): 13.30

GST: 0.80

Total 6% supplies (Inc, GST): 14.10
Total % supplies: 54.31

Total Payable: 68.44

E.&.0.£.
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustnent Note _ E eri

CUSTOMER'S COPY

a ry ores |"
RECEIPT,"——— —~—

GARDENIA BAKERIES (& )SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,

40300 Shah Alam, Selangor.
‘Tel: 03- 55423228 Fax:03- 55423213
GST LD: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7805F7i2

VEOS14 Bate: 05/88/2017

NAKASSAR FRESH MARKET SDN BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
V E05; Ridzuan( 11900)
DD: 05/08/2017 1:00

Description U.P Iss Exc D Sale ile AmtCRW)

OFC. MUTE 2.33: 5 pH | 4 8.52
WHOL EMEAL 2.78 1 2) Oy oe 2.78
0.C JUMBO 82.97 3 190

2 5.94
Total @& supplies: 11.68
CR-B' SCOTCH 8.72 10 @ @ 10 7.20
Total 6% supplies (excl. GST); 7.20
A)

Total 6% supplies (Inc, GST): 7.63
Total @% supplies: — 11,68
Total Payable: 19.34

8.0.6
Keceived above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
tax claims, on the basic of the
i unents shown in this Tax Inveice /

jus tnent Note Parra _ |
CUSTOMER'S COPY"
RECEIPT,"TAX INVOICE
DOMINO'S PIZZA
GST REF NO : 001694261248
DOMINO'S PIZZA SEGAMBUT
D-08, M Avenue , Jln 1 / 38A
Segambut Bahagia
51200 Kuala Lumpur

CARRY OUT NOW Pay By: CASH

Order : 1955 By :5224
Order Time : 12:54:37 Date :26/03/18

Name: MS YING
Pickup Time: 13:09:37

Qty Menu Desc Coupon Dise Price
1 O""HT (BQ) 2! 2P2C-R-: 30.30
1 9""NYC (CP) 2: 2P2C-R-< 30.30

27.60 60.60

Total Items

Sub-Total 3 60.60

Coupon Discount : 27.60

Grand Total : 33.00

Payment ; 50.00

Change Due : 17.00

*6% GST Included : 1.87

SUPPORT OUR SMILE CAMPAIGN : )

Did we smile at you?

Let us know at
www.dominos.com.my/smile and
receive a 30% off side item e-coupon
upon survey submission
Survey Code: CBC261940195554

Thank you for visiting Domino's.
Please Come Again!
1-300-888-333
www .dominos.com.my

We are compliant to the PDPA 2010.
Visit www.dominos.com.my/terms

to view our Personal Data
Protection Policy.

Owned by

Dommal Food Services Sdn Bhd
Co. No. 419060-A 1"
RECEIPT,"odor
AEON CO. (M) BHD (128926-H)
93RD FLR, AEON TAMAN MALURI SC
JLN JEJAKA, TAMAN MALURI
CHERAS, 55100 KUALA LUMPUR
GST ID ; 002017394688
SHOPPING HOURS
SUN-THU: 1000 HRS - 2230 HRS
FRI-SAT: 1000 HRS ~ 2300 HRS

prone sa tema ew Ne SED: PRE A ST MN SOY SN

1x 000008204363 14,998
KIT KAT SHARE 8
Item promo @9.99 -5,00
1x 000001018506 21, 105K
BERYLS TTOW
1x 000001057437 18, 298R
VH BOX 180G SE
Item promo @12.89 -5,40
1x 000001057436 18. 295R
VH BOX 180G RA
Item promo @12,89 ~5,40
1x 000001011536 31,605k
LINDT 01125
1x 900005914876 9, 908k
MILO NUGGETS FU
Sub-total 98,37
Total Sales Incl GST 98.37
Rounding Adj -0,02
Total After Adj Incl GST 98 35
CASH 100.00
Itam Count 6 Change Amt 1,65
Invoice No: 201804221010008056/
GST Summary Amount Tax
SR @ 6h 9? 80 hf
Total 9? 80 hf
22/04/2018 19:26 1010 008 0080567

0307614 Pu HAZTO

AEON PERMAS JAVA,
TEL 1-300-80-AEON (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

tee"
RECEIPT,"AOSOS |

UNIHAKKA INTERNATIONAL SDN BHD
13 May 2018 18:26

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18051302170332
Item Qty Total
SR 100100000037- 1 Fish + 3 Vege
$8.10 1 $8.10
SR 100100000064-Add Vegetable
$0.60 { $0.60

Total Amount: $8.70
GST @6%: $0.49
Nett Total: $8.70

Payment Mode | Amount

CASH $8.70

Change $0.00

GST Summary Amouni($) Tax($)

SR = GST @6% 8.21 0.49
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice"
RECEIPT,"POPULAR BOOK
co. CM) SDN BHD
(Co. No. 113825-W)
(GST Reg No. 001492992000)
No 8, Jalan 7/118B, Desa Tun Razak
56000 Kuala Lumpur, Malaysia
AMPANG POINT CENTRE

Tel : 03-42601064/66

03/04/18 1 19:19 Slip No. + 6030099332
Mazidah tapin ieee sidilll

Deseript ion Amount
Max HD-10K Stapler 7.30 T
WBD Issues 20% Rebate

Total RH Incl. of GST 7. 30
Cash ~10. 00
CHANGE 2.70
[tem Count 2
GST Summary Amount (RM) Tax CRM)
T @ 6% 6. 89 0. 41
Z @ ih 0. 00 0. 00
Total Savings 0. 00

BE A POPULAR CARD MEMBER
AND ENJOY SPECIAL DISCOUNTS
THANK YOU. PLEASE COME AGAIN.
www. popular. com. my
Buy Chinese books online
www. popularonline. com. my"
RECEIPT,"capers eset eee

GARDENIA BAKERIES (KL) SDN BELD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam, Selangor.
fel: O3- 55423228 Fax:03- 554232135
GST ED: 00038 1399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv Now: 7724F747

vio4 Date: 24/07/2017
HAKASSAR FRESH HARKET SON BHD

JAL AN SS 15/46
47500 SUBANG IAYA, SELANGOR
V EOS: Ridzuany | (900)
DD: 24/07/2017 - 12:44

Description __—UP Iss Exc D Sale amt
WHITE 3 0
WHOL EME AL 2.78 5 2 @
JUMBO 2.9 5 8
Total @& supplies:
DEL ICIA-B/SCOTCH 3.72 3 1, @
CR CHOCLT @.72 0 © @
R-B' SCOTCH 0.72.18 9 @
$Q-5 bl RKY 0.84 8 oO @
BUN-SBILTS 684 8 @ 0

Total 6

b supplies (excl. GST):
GST:

Total 6% supplies (Ine ae
Total O% supplies
Tot ul Pail:

E.&.0.E
goods in goo: fer condi tren
The recipient of Gardenia’ facts 1
squired to make ne ary j its to its
input tax clauns n the bas 1 the
adju: ts shown in this Tax Invoice
Adjustment Note
CUSTOMER'S COPY

erved above go

a eee Oe kee"
RECEIPT,"SANYO STATIONERY SHOP
NO. 31G&33G, JALAN SETIA INDAH X\Ui3/x
40170 SETIA ALAM s
Mobile /Whatsapps : +60
Tel: +603-3362 4137
GST ID No: 001531760640
Owned By :
SANYU SUPPLY SON BHO (1135772-K)

- TAK INVOICE

CASH SALES COUNTER

1, 5000-0001

100 x 6.101

210)

Total Sales

Final Tota
CASH
CHANGE

Aimount{RM)
11.32

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PA
PLEASE COME AG/

INAGE

TERIMA KASIH SILA D4) ANG LAGI

** PLEASE KEEP THIS RECE |? | FOR PROVE OF
PURCHASE DATE FOR 1.1 PRODUCT WARRANTY
PURPOSE **

Follow usin Facebook : Sanyu.Stationery

CS ee a"
RECEIPT,"HORE MASTER HARDWARE &
ELECTRICAL
NQ.113G & 115G, JALAN SETIA GEMEILANG
U13/8G BANDAR SETIA ALAM,
40770 BANDAR SETIA ALAM,
SELANGOR,
Company Reg No. :SA03711951-F
GST Reg No. 001837511166

TAK INVOICE
Invole No.; CS 87832
Date: 22/12/2017 14:03
Caahiler #: CASHIER
RM Code
24MIMY7Y M.ONE TAPE
1.00 x 19.90 15.90 SR
Subtotal : 75.90
TotalExclofGST 45.00
Tota! Incl, of GST 15.90
TotalAmtRounded 45.90
Payment : §0.00
Change Due: 34.10

- Total tema) > 4
GS ummary Amouni(RM) Tax (RN)
SR @a% 18.00 0.90

ARY GOODS RETURN PLEASE D0 WITHIN
¢ CAYS WITH ORIGINAL RECEIPT Ta”"
RECEIPT,"SANYO STATIONERY SHOP

NO. 31G&33G, JALAN SETIA INDAH X ,U13/X
40170 SETIA ALAM
~Mobile /Whatsapps : +6012-918 7937. *

Tel: +603-3362 4137 i
GST ID No: 001531760640 TAX INVOICE
Owned By :
SANYU SUPPLY SDN BHD (1135772-K)
CASH SALES COUNTER
Baw riicrire) ee RESTAURANT ORDER CHIT NCR
3.5""x6""
3 X 2.9000 - 8.70 SR
Total Sales Inclusive GST @6% e70e
Discount 0.00
Total 8.70
Round Adj 0.00
Final Total Ee a
CASH 10.00
CHANGE 1.30
GST Summary Amount(RM) Tax(RM)
SR @ 6% 8.21 0.49

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAGI

** PLEASE KEEP THIS RECEIPTE"
RECEIPT,"BOON SENG PAPER SDN BHD (1248717-W)
12, JALAN BUNGA TANJUNG,
2/16 SEKSYEN 2,
40000 SHAH ALAM, SELANGOR

Tel : 03-5519 0823 Fax: 03-5519 0823

GST ID : 001005957120
Tax Invoice

No. :CS180319-0015

Qty RM Tax

TAPE @ 2.50 12 30.00 SR
Total Amt Incl. GST @ 6% : 31.80
Rounding Adjustment: 0.00
Total Amt Payable : 31.80
Paid Amount: 31.80
Change: 0.00
Total Qty Tender : 12
Deposit:

THANK YOU

Goods Sold are not returnable
19/03/2018 1:01:43 PM"
RECEIPT,"Latin CPs,
Hobs re

THE COFFEE BEAN
2 TEA LEAF (M) SDN. BHD.
Company No. :441970-H
lot F36, First Floor,
Gean Mall Bdr Data’ Onn,
No.3 Jin Dato' Onn 3, Bar Dato’ Onn
81100 Johor Bahru, Johor
GST No, 1000384106496
Tax Invoice

08/04/2018 14:26 BSe12292
Qty Desert peor Amount
| cre LATTE | 11.32 7
STTL 11.352
6% OST 0G.6%
| TOTAL |2. GO
CASH 12.00
CHANGE O.OQ
GST Summary : ‘Fimourrt Tax
T:6% GST 11.82 - 0.08
7:Zero Rated 6,00 0.00

Sol Si Sa ee ~~

PASSION FOR COFFEE g TEP SINCE 1963
61] Bean Points earned from
Jan~Dec will expire by
31st March the following year

Scan and nrovide soyour feedback!

amen WIFT Password ----c707 7777
gp iz5is6n

TBL

Csh:PT17750 OL-PT AZMEER SHAH

POS:T002 Shf:201804031"
RECEIPT,"of

AEON CO. (M) BHD (126926-H)
SRO FLR, AEON TAMAN MALURI SC
LN JEJAKA, TAMAN MALURT
CHERAS, 55100 KUALA LUMPUR
GST ID ; 002017394688
SHOPPING HOURS
MON-SUN; 1000 HRS - 2200 HRS

a

© 000008190901 5.90SR
“=~ STERILE FILTRAT

Sub-total 5.90
Total Sales Incl GST 5.40
Total After Adj Incl GST 5.90
CASH 10.00
Item Count 1 Change Amt 4.10

Invoice No: 2018020951320023885

GST Summary Amount Tax
SR @ 64 5.57 0.33
Total 5,57 0,33
09/02/2018 12:53 5132 002 0023885

0301371 NORSHAM BINTI AHAMED SHA

DAISO SUNWAY VELOCITY
TEL 1-300-80-AEQN (2366)
THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN

EI
Booh Da Y Al eel"
RECEIPT,"SOLARIS
Dulamas

SUN VICTORY SON BHD
(No. 198573-M )
Level G2, Block D1,
Solaris Outamas,
No. 1, Jalan Dutamas 1,
. 90480 Kuala Lumpur.
(GST ID No:000877700362 )
TEL :03-6205 5386

Tax Invoice

| P/S #O7 A {NV-No, 0207140118000488
| 1/0 #44 Ticket No. 028165
Entry Time 14/01/2018 (Sun) 12:06
| Paid Time 14/01/2018 (Sun) 13:51
| Parking Time 1:45
Parking Fee Rate A RM4..00

Amount 14.118 pe.7

cst 6.00% —_ RHO.2

Total cop 4.00

raia 7°77 aa.o0
RMO.00

Thank You"
RECEIPT,"GARDE NIA BAKERIES (KI )SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40.400 Shah Alam, Selangor.
Vel: 03. 55425228 Fax:03- 55423213
GST ED: 000.88 1599040

TAY INVOICE / ADJUSTMENT NOTE

Cash Inv No.: 7908F714

¥ bus i4 Date: 03/49/2017

HAKASSAR FRESH MARKET SON BHO

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,

4750G SUBANG JAYA, 1) ANGOR
V EOS: Ridzuan (11900)

O.C. WHITE By 1 @ a
WHOL EME AL 2.78 3 08 @ 3
O.c JUMBO 2.97 =F 2Q@ 1 _

Total 6% supplies:

CR~CHOCLT @.72 26 le a 10
Total 6% supplies (excl. GST):
GST:

Total 6% supplies (Inc. GST):
Total @% supplies:

Total Payable:

£ u.0E
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make necessary “adjustmen ts to its
input tax claims, on the basic of the
adjustments shown in this Tax Invorce *
Adjustment Note

CUSTOMER'S COPY"
RECEIPT,"BECON STATIONER
Becon Enterprise Sdn Bhd (82256-V)
Damansara Utama Gutlet
No.41G,JIn $521.60, Damansara
Utama,47400 PJ, Selangor.
Tel: 603 7732 0925
GST No. 000670859264

Tax Invoice: 0017756

Cashier : Nortida Motid Rashdi

obit : 13-09-2017 Time ; 1648

Pos : 181 Shift : 1

MEMBER PRICE

Name SIA BAN YI

Point : 496

Product Name

Code Qty @ U/(RM) GST Total (RM)
Payment Voucner UEW 6""x7%"" (5' atc!
#1011801-5 18 @ 7.36 SR 131.40

CO-R MAXELL (MX-COR) 100's

#1120221 1 @ 92.80 SR 92.80
CO SLEEVE REFILL. DATBAO DB103 aida ys
#1120472 SR .50

168.50

PUNCHER MAX DP-F2BN

#1240302-02 1 @ 14.85 SR 14.85
Sub Total 247.55
(GST) 14.91
Rounding 0.00
Total Include GST 247 .55
Cash 300.00
Change 52.45
Customer Saving from RRP 27.30
Price Inclusive of GST6%

GST Summary Amount (RM) Tax (RM)
SR@6 . 00% 233.54 14.01

Thank You for shopping at BECON.
Goods sold are not exchangable refundable"
RECEIPT,"Toilet Rell x Coftec

TF Value-Mart Sdn Bhd (482123-U)
Bantonge2
GST Reg No 000184401920
Jalan Tras Batu 1
28700 Bentong
Pahang Darul Makmur.
Tel : 09-2201388

Tax Invoice : BTBO9201805190274 19/05/18
Cashier ; bt2_nina Rojina 247154
KCA TOILET ROLL 3PLY 10R
9555227800168 12.50*2 25.00 S
SUPER CRWC 36G*15 HAZELNUT
9555037203555 13.90*1 13.90 S
SUPER CRWC 40G*15 CLASSIC
8888240000897 13.90*1 13.90 S
ITEM: 3 Total with GST @ 6% 52.80
QTY: 4 ROUNDING 0.00
TOTAL 52.80
TENDER
Visa 6258 App: 518361 52.80
CHANGE 0.00
GST Analysis Goods Tax Amount
S = 6% 49.80 3.00
Z=0% 0,00 0,00

Thank You . See You Again !!
Please Retain Receipt In Case Of Goods Exchange
Within 7 Days Of Purchase Except PERISHABLE,
FROZEN & CHILLED ITEMS, No Refund Is Allowed."
RECEIPT,"GARDENIA i AKERIES KL )SDN BHD (1 139386 x)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alain, Selangor.
Vel: 03. §5423228 Fax:03- 55423213
GST TD: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv iio.: 7QU3F 710

VEG Date: 8/10/2004

MARA RESH MARKET SON BHO

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
Vids: Ridzuan (11900)
DD: 08/10/2017 12:11

ription U.P Tss_ ale AmtCRM)

0.C. WHITE 2.13 9 14.91
WHOLEMEAL 2.78 6 1.2
0.C JUMBO 2.97 8 _ 20.79

Total O% swoplies: 46.82.

CR-B'SCOTCH @.72 @ lo 1 @.72—
Total 6% supplies (excl. GST): -@.72
GS: 0.04

Total 6% supplies (Inc. GST): -0.7
Total @% supplies: 46.82

Total Payable: 46.06

E.&.(
Received above goods in good order condition.
xe recipient of Gardenia’s products 1s
sequired to make necessar, adjustments to its
tax claims, on the ba-ic of the
nts shown in this Tax Invoice /

Note

RE- PRINT"
RECEIPT,"3180301

RESTORAN IBRAHIM MAJU SB
NO.2, GROUND FLOOR, JALAN REKO SENTRAL 8
TAMAN REKO SENTRAL, 43000 KAJANG
SELANGOR DE
TEL : 03-87342689
GST ID NO :000896532992

INVOICE # : 1-161696

TIME : 19/03/2018 03:43:44 PM
CASHIER — : JAHABA R ALI

SELF SERVICE: 1000

QTY DESCRIPTION PRICE AMOUNT
1 MAKANAN 2.30 2.308
| MAKANAN 1.40 1.408
| MAKANAN 1.60 1,60 $
Sub Total Inc]. GST RM 5.30
Round Adjustmt RM 0.00
Total RM 5.30
Payment CASH RM 10.00
Change RM 4.70
GST 6% Paid RM 0.30

GST ANALYSIS AMT (RM) TAX (RM)
$=6% 5.00 0.30
7= 0% 0.00 0,00

19/03/2018 03:44:03 PM
<THANK YOU >
<PLEASE COME AGAIN>

KP Tegel Un- tod
usr Lan"
RECEIPT,"2\3¢
= ; ;
‘
LIM SENG THO HARDWARE TRADING
No 7, Simpang Off Batu Village
Jalan Ipoh Batu 5, 51200 Kuala Lumpur
MALAYSIA
Tel & Fax No 03-6258 7191
Company Reg No. (002231061-T)
GST Reg No. 001269075968
TAX INVOICE
| Invoice No CS 24198
Date 03/02/2018 15:28
Cashier # LST
RM Code
BEG GUNI
10.00 NOS x 076
| Subtotal 00
Total Incl. of GST 7.00
Payment —_ 7 00
Change Due 0.00
Total Item(s): 10
GST Summary = Amount(RM) Tax(RM)

ARARAKERA

THANK YOU ttareaeas
* PLEASE COME AGAIN *****

NOT RETURNABLE”"
RECEIPT,"Wenature rswot requaed
ACCOUNT'S COPY

fone

a

GARDENIA BAKERIES (KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shai Alam, Selangor.
‘Tel: 03- 55423228 Fax:03- $5423213
GST LD: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7821F714

VEOS 14 Date: 21/08/2017
HAKASSAR FRESH MARKET oN BHD
GROUND FLOOR, 4&6,

JALAN SS 15/46,
47506 SUBANG JAYA, SELANGOR
VEO0S: Ridzuan(11900)
DD: 21/08/2017 11:45

Description Sale Ant CRN)

0.C. WHITE 3 6.39
WHOLEMEAL 5: 13.90
0.C JUMBO 5 14.85

Total is supplies 35.14

DELICIA-B/SCOTCH 3.72 S 7.44

CR-CHOCLT 2 20 14.40

CR-B' SCOTCH we 2 20 14.40
Total 6% supplies (excl. 6: 36.2
ast: 2.27

Total 6% supplies (Inc. GST): 38.41 |
Total @% supplies: 35.14
Total Pays. 9: 73.55

E.&.Q.E,

Received above goods 1 good order condition.
The recipient of Gardenia's products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustinents shown in this Tax Invoice /

CUSTOMER'S COPY

Sicne4, ine"
RECEIPT,"GARDENIA BAKERIES (KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST 1D: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7819F712

VEO0514 Date: 19/08/2017

MAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
VEOS: Ridzuan(11900)
DD: 19/08/2017 10:38

Description U.P Iss Exc D Sale AmtCRM) |
0.C. WHITE pee © i es RS 2 4.26

WHOL EMEAL e183 ae. (O 3 8.34 |
0.C JUMBO 2:97 33 ae 5 14.85

Total 0% supplies: 27.45

DELICIA-B/SCOTCH 3.72 2 ®@ @ 2 7.44

CR-B' SCOTCH 0.72 20 8 @ 2 14.40
Total 6% supplies (excl. GST): 21.84
OSI 3h

Total 6% supplies (Inc. GST); 23.15
Total O% supplies: 27.45
Total Payable: 50.60

E.&.0.E.
Received above goods in good order condition.
The recipient of Gardenia's products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice
Adjustment Note _
CUSTOMER'S COPY

co. —_—. wa Se."
RECEIPT,"Morganfields*

% Home of Suicky Bones *

Timeless Kitchenette Sdn Bad
Company ro; 1174703-K
GST Rea no ; 0000 6771 0976
Lot 50, Floor 12,Sky avenue Genting Highlands
Pahang, 69000 Pahang Nataysia

Guest Check

Invoice no: 000039121

Date: 2018-03-23
Gashier : Hizan Genting Server +

Open: 18:43:34 Table: 25
Pe
ibs Platter —SSCS~S*~*~S*S*«SR«
+ Naughty Spare Rib - Full SR 106.90
Slab
1 Apple - 350m) SR 13.90
1 Sour Apple Nojite SR 18.90
1 Berry Easy SR 18.90
1 dust Rib-eye Steak SR 74.90
1 Fruity Garden Salad SR 21.90
2° HK Asahi 14+1/2 SR 77.80
Sub-total: ""593,10
(Inclusive) GST 6% 33,57
Total +
19:32: Total: 593.10
33.57

0"
RECEIPT,"| Q'S iJoy2 . ;

LiM SENG THO HARDWARE TRADING
No 7. Stmpang Off Batu Village
Jalan Ipoh Batu 5, 51200 Kuala Lumpur
MALAYSIA
Tel & Fax No 03-6258 7
03-6258 7191

oe Reg No. (002231061-T}
GST Reg No 001269075968
TAX INVOICE

Invoice No CS 23304
Date 29/12/2017 11°41 |
Cashier # LST |

RM code

SIUVIEND S} )

3 00 x 2.00 6.00 SR
Subtotal 6 00
Total !n of GST 6 00
Payment 6.00
Change Due 0.00 |

Total Items;

GST meant Amount( FM) Tax({ RM)
SR @ OX 5.66 0 34
6°34
neneneres Than YOU teers

PLEASE COME AGAIN *****
“GOODS SOLD ARE NOT RETURNABLE’"
RECEIPT,"(M) SDN BHD
860571-D
LOT 1€51-A & 1851-B, JALAN KP3 6,
KAWASAN PERINDUSTRIAN BALAKONG,
43300 SERT KEMBANGAN, SELANGOR
(6$/ 10 No :000305020352)
(TESCO EXTRA ARA DAMANSARA)

“TAK INVOIC
Ws i BALL 18 *§
GANT ~ 12/480
34074 2X 1.13 2.25
INGE KOREA-Z5 4S

Bins

_Aty(s ).t-6
TOTAL INCL. GS RM 8.11
ROUNDING ADJUSTMENT ~RM 0.01
POTAL ROUNDED RM 8.10
CASE 2M 50.00
CHANGE XM 47.90
Amt(RM) = Tax( 2M)
8.11 0.00
Wiegrepr Sete aioe ua Sicremancaaaansrer ig a

17-06-18 i 356 SHOT 1042 1 RO""0242500
QOERATUS TADE - ALIM A3DUL

EXCHANGE ARE ALLOW:O WITHIN
’ DAYS WITH RECEIPT. a
STRICTLY NO CASH REFUND. oe:

me eee"
RECEIPT,"a\ “ :

SUPER SEVEN CASH & CARRY SON 3HD is é OF
(590150-4)

PAGSR&YA BORONG SUPER SEVEN

NO. 1 Jalan Euro 1

Cif Jalan Batu Tiga

Sungat Buleh Seksyen U3 Shah 4lam,40159

uper7 .com.my

-7859086 1

FAX + 03-78590864

CST 70 : 000639099688
TAX INVOICE

TAK INVOICE NG: 138052 COUNTER :002
UPERATOR tas BT MOHD 7U-CASHIER]

22-06-201 10:20:00 AM
(RM)
21.60 Sh
TERUNG PENDEK 3,15
42066 4] 3.15 ZR
FALTA “UD4 LOCAL @2.30
42006 *] 2.30 ZR
PAWANG BESAR INDIA 60.98
42901 *] 0.538 ZR
CUANTITY 6 Units
Total erie ne) T. ast G6 RMZt 03
Round ing Adjustment RMO.OZ
het Total RM28 .05
Fayiment Method CASH
keceived Cash R28 05
Cha, ge RMO.00
ST § Sumiary Sales Amt Tax Amt

, (RM) (RM) ve
SR 2 - 1,22
IR ey ""he oe 0.00

.E VERIFY YOUR RECEIPRIA, aa om ayeneoee
LEAVING THE co INTER.
LD ARE NOT RETURNABLE.

THANK ou"
RECEIPT,"3-1707067

(481500-M)

Cc W KHOO HARDWARE SDN BHD
NO.50 , JALAN PBS 14/11,
KAWASAN PERINDUSTRIAN BUKIT SERDANG,
Tel : 03-89410243 Fax : 03-89410243
GST Reg No. : 000549584896

Tax Invoice

Invoice No. —: CR 1803/0064

Date : 01-03-18 5:23:26 PM
Cashier No. —: khoo

Counter No, ‘cl

Printed Date : 01-03-18 5:23:30 PM

Qty —_- Unit Price Amount

20.00 sr
5 Item(s) Total(MYR): 20.00
GST @ 6% : 1.20
Net Total(MYR): 21.20
Rounding Adj. : 0.00
Net Total Rounded (MYR): 21.20
Cash ; 24.20
Change his 0 00

SR @ 6%

Thank You. Please Come Again !"
